品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量,下单次数
SW,enicole_kiss,2020/1/11 15:58,交易成功,79,0,上海,上海市,1,5
SW,1irene56,2020/1/11 15:59,交易成功,57,0,北京,北京市,4,4
SW,5tb10345,2020/1/11 15:59,交易成功,198,0,陕西省,咸阳市,1,5
SW,美0侯0,2020/1/11 15:59,交易成功,72,0,上海,上海市,1,4
SW,dmariai,2020/1/11 16:01,交易成功,97,0,上海,上海市,6,1
SW,2tb60453,2020/1/11 16:02,交易成功,82,0,广东省,佛山市,1,2
SW,毛毛啊,2020/1/11 16:03,交易成功,257,0,陕西省,西安市,1,4
SW,村平娜,2020/1/11 16:03,交易成功,183,0,广东省,东莞市,1,5
SW,0sophiamama27,2020/1/11 16:03,交易成功,105,0,广东省,深圳市,1,2
SW,2lanjie38,2020/1/11 16:03,交易成功,199,0,天津,天津市,1,2
SW,4wonderful6,2020/1/11 16:04,交易成功,74,0,江苏省,苏州市,1,2
SW,妈小鱼宝宝妈,2020/1/11 16:04,交易成功,79,0,河南省,南阳市,1,2
SW,5大块头9,2020/1/11 16:05,交易成功,111,0,上海,上海市,1,4
SW,6muzi55,2020/1/11 16:06,交易成功,147,0,天津,天津市,2,3
SW,1xuchen_17,2020/1/11 16:07,交易成功,84,0,江西省,赣州市,1,4
SW,旗鞋之店,2020/1/11 16:08,交易成功,160,0,福建省,福州市,1,4
SW,ymybaby_yi,2020/1/11 16:09,交易成功,42,0,重庆,重庆市,4,5
SW,9吻5,2020/1/11 16:09,交易成功,261,0,江苏省,南京市,1,4
SW,4t_1481184745144_02,2020/1/11 16:09,交易成功,185,0,上海,上海市,1,2
SW,水冰澜,2020/1/11 16:09,交易成功,129,0,北京,北京市,2,9
SW,6bing03118,2020/1/11 16:09,交易成功,117,0,福建省,宁德市,2,6
SW,2星星点点sta1,2020/1/11 16:09,交易成功,72,0,福建省,厦门市,1,4
SW,0yaozi27,2020/1/11 16:12,交易成功,110,0,山西省,太原市,3,2
SW,2anniebabe7,2020/1/11 16:13,交易成功,152,0,上海,上海市,5,7
SW,n邓renqig,2020/1/11 16:13,交易成功,167,0,重庆,重庆市,1,5
SW,weileenu,2020/1/11 16:14,交易成功,132,0,广东省,广州市,1,5
SW,wericq,2020/1/11 16:15,交易成功,162,0,上海,上海市,6,3
SW,hhanzhongxiaoi,2020/1/11 16:16,交易成功,38,0,陕西省,汉中市,3,4
SW,nnoirchanch2,2020/1/11 16:18,交易成功,119,0,广东省,深圳市,1,6
SW,微亚笑,2020/1/11 16:21,交易成功,129,0,重庆,重庆市,1,4
SW,香_篱落_,2020/1/11 16:22,交易成功,65,0,浙江省,杭州市,2,6
SW,8成功宝8,2020/1/11 16:23,交易成功,87,0,上海,上海市,1,3
SW,马好鹿,2020/1/11 16:24,交易成功,33,0,北京,北京市,2,3
SW,悦两情中,2020/1/11 16:25,交易成功,79,0,上海,上海市,1,4
SW,7miss赖312,2020/1/11 16:25,交易成功,72,0,广东省,佛山市,1,5
SW,p酸橘p,2020/1/11 16:25,交易成功,64,0,上海,上海市,1,5
SW,dideala,2020/1/11 16:27,交易成功,156,0,江苏省,无锡市,1,3
SW,1koko09,2020/1/11 16:28,交易成功,32,0,上海,上海市,2,5
SW,ytiziya,2020/1/11 16:28,交易成功,87,0,上海,上海市,1,4
SW,是王勺,2020/1/11 16:29,交易成功,200,0,湖北省,武汉市,2,2
SW,店怡小亮铺,2020/1/11 16:29,交易成功,64,0,湖北省,武汉市,1,1
SW,ocutiea,2020/1/11 16:30,交易成功,162,0,上海,上海市,1,3
SW,2王大脸199807,2020/1/11 16:32,交易成功,87,0,辽宁省,沈阳市,1,4
SW,0grace93,2020/1/11 16:32,交易成功,79,0,北京,北京市,1,4
SW,sji吴,2020/1/11 16:32,交易成功,82,0,上海,上海市,1,1
SW,麋唳,2020/1/11 16:32,交易成功,74,0,浙江省,温州市,1,5
SW,jjij,2020/1/11 16:33,交易成功,69,0,天津,天津市,1,3
SW,ukongbeio,2020/1/11 16:33,交易成功,103,0,上海,上海市,1,5
SW,人紫鱼,2020/1/11 16:34,交易成功,256,0,山西省,晋中市,1,4
SW,买小鹏买,2020/1/11 16:34,交易成功,87,0,辽宁省,盘锦市,1,3
SW,8lilingjun8,2020/1/11 16:35,交易成功,128,0,上海,上海市,1,5
SW,小花猪,2020/1/11 16:36,交易成功,82,0,吉林省,长春市,1,4
SW,2何珊珊12,2020/1/11 16:37,交易成功,74,0,广东省,佛山市,1,3
SW,5一座城池4,2020/1/11 16:37,交易成功,52,0,安徽省,合肥市,1,5
SW,1chen_tb20,2020/1/11 16:38,交易成功,52,0,北京,北京市,1,4
SW,白啊白白白白白白,2020/1/11 16:39,交易成功,168,0,江苏省,镇江市,1,6
SW,lxzf_y,2020/1/11 16:41,交易成功,220,0,山东省,临沂市,1,6
SW,mqqq_m,2020/1/11 16:41,交易成功,184,0,湖南省,株洲市,1,3
SW,ljestywod,2020/1/11 16:42,交易成功,239,0,安徽省,滁州市,1,5
SW,1小恋曲22,2020/1/11 16:42,交易成功,74,0,上海,上海市,1,8
SW,mlinj,2020/1/11 16:43,交易成功,137,0,北京,北京市,2,1
SW,khappyrii,2020/1/11 16:43,交易成功,79,0,上海,上海市,1,2
SW,1simon81,2020/1/11 16:43,交易成功,72,0,广东省,广州市,1,3
SW,计彤,2020/1/11 16:43,交易成功,181,0,上海,上海市,1,3
SW,9xiao1990yue10,2020/1/11 16:44,交易成功,118,0,广东省,深圳市,2,7
SW,你向青春举杯们,2020/1/11 16:44,交易成功,143,0,江西省,宜春市,1,4
SW,esarfer,2020/1/11 16:45,交易成功,42,0,广东省,中山市,3,2
SW,6l38586,2020/1/11 16:46,交易成功,79,0,北京,北京市,1,4
SW,_junc瞳,2020/1/11 16:47,交易成功,55,0,上海,上海市,4,1
SW,5tb_18399,2020/1/11 16:48,交易成功,30,0,上海,上海市,2,2
SW,exiyasen,2020/1/11 16:48,交易成功,134,0,安徽省,六安市,1,4
SW,9ujs_19,2020/1/11 16:50,交易成功,238,0,江苏省,徐州市,1,3
SW,9ujs_19,2020/1/11 16:51,交易成功,255,0,江苏省,南京市,1,4
SW,7kit6,2020/1/11 16:52,交易成功,38,0,广东省,广州市,2,5
SW,nshushenmi,2020/1/11 16:53,交易成功,246,0,浙江省,绍兴市,1,2
SW,臭miss臭,2020/1/11 16:55,交易成功,38,0,湖南省,长沙市,2,5
SW,ldqrg,2020/1/11 16:55,交易成功,63,0,北京,北京市,1,2
SW,1贾艳06,2020/1/11 16:55,交易成功,246,0,湖南省,湘西土家族苗族自治州,1,7
SW,流深水墨,2020/1/11 16:56,交易成功,176,0,上海,上海市,1,3
SW,作韩式潮流服饰室,2020/1/11 16:56,交易成功,103,0,内蒙古自治区,呼伦贝尔市,1,2
SW,ecarcarcarn,2020/1/11 16:56,交易成功,58,0,广东省,深圳市,3,1
SW,7joeyzhu19,2020/1/11 16:56,交易成功,198,0,福建省,厦门市,1,2
SW,tchenlzs,2020/1/11 16:57,交易成功,120,0,浙江省,舟山市,2,5
SW,1winte35,2020/1/11 16:57,交易成功,36,0,广东省,深圳市,2,2
SW,w蓝妹麦l,2020/1/11 16:59,交易成功,64,0,浙江省,温州市,1,3
SW,求你爸一边哭一我,2020/1/11 17:00,交易成功,74,0,福建省,莆田市,1,6
SW,ayjfbr,2020/1/11 17:00,交易成功,67,0,浙江省,杭州市,1,6
SW,aglygi,2020/1/11 17:01,交易成功,30,0,江苏省,南京市,2,5
SW,2夏天的猩猩3,2020/1/11 17:01,交易成功,72,0,陕西省,西安市,1,3
SW,8baobao940,2020/1/11 17:01,交易成功,50,0,广东省,深圳市,3,4
SW,hh答,2020/1/11 17:03,交易成功,154,0,北京,北京市,1,4
SW,燕粉红色草,2020/1/11 17:03,交易成功,33,0,上海,上海市,2,5
SW,三foreve年,2020/1/11 17:04,交易成功,115,0,广东省,珠海市,1,5
SW,ajessico,2020/1/11 17:04,交易成功,174,0,福建省,福州市,1,7
SW,sls_ra,2020/1/11 17:04,交易成功,230,0,广东省,珠海市,1,5
SW,0wangli_1965,2020/1/11 17:05,交易成功,180,0,山西省,长治市,1,5
SW,lhyesungemy,2020/1/11 17:05,交易成功,168,0,上海,上海市,1,4
SW,2岛是海心上的疤1,2020/1/11 17:06,交易成功,60,0,上海,上海市,1,4
SW,1不会游泳的于02,2020/1/11 17:06,交易成功,126,0,江苏省,南京市,3,5
SW,0wssflt28,2020/1/11 17:07,交易成功,241,0,广东省,佛山市,1,5
SW,0茉莉茉莉25,2020/1/11 17:09,交易成功,138,0,福建省,福州市,1,4
SW,ssylre,2020/1/11 17:09,交易成功,87,0,广东省,深圳市,1,3
SW,3echo0,2020/1/11 17:10,交易成功,32,0,北京,北京市,1,3
SW,维cheris尼,2020/1/11 17:10,交易成功,35,0,江西省,南昌市,3,7
SW,kkrakena,2020/1/11 17:11,交易成功,140,0,上海,上海市,1,4
SW,eweichudongcn,2020/1/11 17:11,交易成功,204,0,江苏省,苏州市,1,3
SW,0欢欢198701,2020/1/11 17:12,交易成功,216,0,黑龙江省,佳木斯市,1,5
SW,3淘东西13,2020/1/11 17:12,交易成功,39,0,辽宁省,沈阳市,3,3
SW,m淼,2020/1/11 17:12,交易成功,38,0,内蒙古自治区,乌兰察布市,2,5
SW,ll紫,2020/1/11 17:12,交易成功,79,0,福建省,厦门市,1,0
SW,8zhn6007,2020/1/11 17:12,交易成功,151,0,内蒙古自治区,呼和浩特市,2,1
SW,o豹哥gd,2020/1/11 17:14,交易成功,146,0,山东省,临沂市,1,1
SW,永峡,2020/1/11 17:15,交易成功,30,0,福建省,龙岩市,2,5
SW,勿w卓念,2020/1/11 17:15,交易成功,87,0,浙江省,绍兴市,1,2
SW,cfionay,2020/1/11 17:16,交易成功,69,0,四川省,成都市,1,7
SW,2seul6,2020/1/11 17:17,交易成功,60,0,上海,上海市,4,4
SW,二libby姑,2020/1/11 17:18,交易成功,63,0,江苏省,连云港市,1,4
SW,大开飞机圣,2020/1/11 17:19,交易成功,213,0,河南省,焦作市,1,2
SW,和baby茜,2020/1/11 17:20,交易成功,130,0,北京,北京市,1,3
SW,小开添,2020/1/11 17:21,交易成功,79,0,广东省,东莞市,1,5
SW,3t_1507101838714_09,2020/1/11 17:22,交易成功,194,0,江苏省,南京市,1,2
SW,2t_1486481948700_06,2020/1/11 17:22,交易成功,30,0,上海,上海市,2,1
SW,oduxiaou,2020/1/11 17:22,交易成功,38,0,天津,天津市,3,3
SW,0fengmeili_29,2020/1/11 17:23,交易成功,75,0,上海,上海市,1,2
SW,诚诚,2020/1/11 17:24,交易成功,136,0,河北省,秦皇岛市,11,4
SW,1tb0552330_22,2020/1/11 17:29,交易成功,74,0,广东省,深圳市,1,4
SW,4junjun748,2020/1/11 17:29,交易成功,37,0,广东省,深圳市,3,3
SW,xcuiy,2020/1/11 17:30,交易成功,232,0,广东省,深圳市,1,2
SW,邮小猪局,2020/1/11 17:30,交易成功,268,0,山东省,青岛市,2,4
SW,9tb953536,2020/1/11 17:31,交易成功,102,0,福建省,厦门市,1,4
SW,0sosohui08,2020/1/11 17:31,交易成功,183,0,上海,上海市,1,5
SW,1tb0227511_20,2020/1/11 17:31,交易成功,124,0,福建省,厦门市,2,7
SW,之鹦谜,2020/1/11 17:33,交易成功,72,0,北京,北京市,1,4
SW,ishaoyunn,2020/1/11 17:33,交易成功,88,0,上海,上海市,7,2
SW,芭芊芘,2020/1/11 17:34,交易成功,158,0,天津,天津市,1,4
SW,9xinyu4,2020/1/11 17:34,交易成功,235,0,福建省,福州市,1,2
SW,cautumnjoe,2020/1/11 17:35,交易成功,79,0,上海,上海市,1,1
SW,潇翎,2020/1/11 17:36,交易成功,72,0,福建省,厦门市,1,4
SW,胖坑子,2020/1/11 17:36,交易成功,180,0,上海,上海市,2,4
SW,1lan兰7141,2020/1/11 17:37,交易成功,212,0,湖南省,长沙市,1,5
SW,瑰粉红茄,2020/1/11 17:38,交易成功,223,0,福建省,福州市,1,6
SW,aerincn,2020/1/11 17:38,交易成功,87,0,广东省,深圳市,1,8
SW,1huihui118,2020/1/11 17:38,交易成功,215,0,浙江省,嘉兴市,1,4
SW,0mercuryjj22,2020/1/11 17:39,交易成功,69,0,四川省,成都市,1,6
SW,厦milan小铁门,2020/1/11 17:39,交易成功,119,0,北京,北京市,1,4
SW,猫属老鼠咪,2020/1/11 17:41,交易成功,32,0,天津,天津市,1,4
SW,爪油汪汪子,2020/1/11 17:41,交易成功,221,0,辽宁省,抚顺市,2,7
SW,0michealddmw22,2020/1/11 17:42,交易成功,65,0,北京,北京市,5,6
SW,5cherr7,2020/1/11 17:42,交易成功,82,0,上海,上海市,1,2
SW,上坡县海,2020/1/11 17:43,交易成功,122,0,上海,上海市,2,1
SW,静青宜,2020/1/11 17:48,交易成功,87,0,广西壮族自治区,柳州市,1,5
SW,oopopqo,2020/1/11 17:48,交易成功,78,0,北京,北京市,6,5
SW,4tb_28176,2020/1/11 17:48,交易成功,262,0,浙江省,湖州市,1,4
SW,狗小白兔与狗,2020/1/11 17:49,交易成功,87,0,陕西省,西安市,1,3
SW,qziyi,2020/1/11 17:50,交易成功,79,0,上海,上海市,1,4
SW,妖如何一孽,2020/1/11 17:51,交易成功,129,0,广东省,深圳市,1,2
SW,yzorafe,2020/1/11 17:52,交易成功,118,0,浙江省,舟山市,1,5
SW,b小苏苏by,2020/1/11 17:53,交易成功,50,0,江苏省,南京市,3,3
SW,2lucy09,2020/1/11 17:54,交易成功,79,0,北京,北京市,1,5
SW,爱逸轩小1,2020/1/11 17:55,交易成功,30,0,广东省,深圳市,3,2
SW,u15856319189yyi,2020/1/11 17:56,交易成功,246,0,安徽省,宣城市,1,2
SW,iatmastonmarn,2020/1/11 17:57,交易成功,63,0,广东省,深圳市,1,4
SW,c坚强的j,2020/1/11 17:57,交易成功,76,0,四川省,成都市,1,5
SW,0心斋201502,2020/1/11 17:58,交易成功,153,0,江苏省,苏州市,1,4
SW,0玩物尚7,2020/1/11 17:58,交易成功,79,0,广东省,东莞市,1,3
SW,阳微微阳,2020/1/11 18:00,交易成功,232,0,湖南省,长沙市,1,4
SW,7猫1647897,2020/1/11 18:00,交易成功,235,0,广西壮族自治区,南宁市,1,5
SW,8joeytt8,2020/1/11 18:00,交易成功,244,0,广东省,中山市,1,4
SW,3fanny025,2020/1/11 18:00,交易成功,206,0,广东省,深圳市,1,4
SW,1zxy875647,2020/1/11 18:00,交易成功,117,0,山东省,青岛市,1,3
SW,8joeytt8,2020/1/11 18:00,交易成功,106,0,广东省,中山市,1,1
SW,l拎拎l,2020/1/11 18:00,交易成功,158,0,广东省,韶关市,1,4
SW,8joeytt8,2020/1/11 18:00,交易成功,124,0,广东省,中山市,1,6
SW,0wangkun30605015,2020/1/11 18:00,交易成功,137,0,天津,天津市,1,3
SW,y幼y,2020/1/11 18:02,交易成功,30,0,江苏省,苏州市,2,6
SW,必深死,2020/1/11 18:02,交易成功,72,0,上海,上海市,1,3
SW,_tu_by啦,2020/1/11 18:03,交易成功,72,0,上海,上海市,1,3
SW,2liangxi08,2020/1/11 18:03,交易成功,43,0,河北省,石家庄市,3,8
SW,2simon3,2020/1/11 18:04,交易成功,127,0,湖北省,武汉市,1,4
SW,1fen_00,2020/1/11 18:04,交易成功,89,0,广东省,深圳市,1,3
SW,亲莫甘娜吻,2020/1/11 18:05,交易成功,210,0,浙江省,湖州市,1,1
SW,cyourggre,2020/1/11 18:06,交易成功,131,0,北京,北京市,7,3
SW,5柠檬3,2020/1/11 18:07,交易成功,63,0,山西省,太原市,1,4
SW,6tb931438,2020/1/11 18:07,交易成功,72,0,浙江省,温州市,1,3
SW,柚葡糖,2020/1/11 18:07,交易成功,194,0,江苏省,南京市,1,6
SW,吴家和万事琼,2020/1/11 18:08,交易成功,42,0,上海,上海市,3,3
SW,豆糊儿,2020/1/11 18:08,交易成功,87,0,天津,天津市,1,4
SW,8寥若晨星8,2020/1/11 18:09,交易成功,34,0,山东省,东营市,1,2
SW,雯刘1,2020/1/11 18:11,交易成功,83,0,北京,北京市,1,6
SW,0汪琳琳_27,2020/1/11 18:13,交易成功,79,0,河北省,廊坊市,1,4
SW,0noblesse06,2020/1/11 18:13,交易成功,178,0,上海,上海市,2,2
SW,前暖行,2020/1/11 18:14,交易成功,37,0,浙江省,金华市,3,5
SW,温w情,2020/1/11 18:15,交易成功,235,0,广东省,广州市,1,4
SW,韵何夕夕,2020/1/11 18:15,交易成功,173,0,江苏省,苏州市,1,8
SW,nluqiuw3,2020/1/11 18:17,交易成功,72,0,广东省,广州市,1,4
SW,蓝一二蓝,2020/1/11 18:18,交易成功,79,0,上海,上海市,1,3
SW,oivoncer,2020/1/11 18:20,交易成功,221,0,天津,天津市,2,3
SW,szinnyz,2020/1/11 18:21,交易成功,120,0,上海,上海市,1,5
SW,1维尼豆豆11,2020/1/11 18:21,交易成功,170,0,云南省,昆明市,2,2
SW,tentoeterny,2020/1/11 18:23,交易成功,221,0,上海,上海市,2,4
SW,2小锋7,2020/1/11 18:23,交易成功,94,0,辽宁省,大连市,2,2
SW,8jessie178,2020/1/11 18:24,交易成功,210,0,湖南省,湘潭市,2,2
SW,刺lv耳,2020/1/11 18:26,交易成功,141,0,北京,北京市,1,6
SW,7猫1647897,2020/1/11 18:26,交易成功,238,0,广西壮族自治区,南宁市,1,5
SW,余tb静,2020/1/11 18:28,交易成功,77,0,上海,上海市,6,5
SW,4yuzh336,2020/1/11 18:28,交易成功,146,0,上海,上海市,2,4
SW,8暄0,2020/1/11 18:31,交易成功,224,0,福建省,龙岩市,2,6
SW,mjz_h,2020/1/11 18:31,交易成功,133,0,江苏省,苏州市,1,3
SW,7yxf47,2020/1/11 18:31,交易成功,202,0,福建省,宁德市,1,4
SW,1yiyi2027,2020/1/11 18:32,交易成功,240,0,重庆,重庆市,1,4
SW,nsanmijig,2020/1/11 18:33,交易成功,42,0,北京,北京市,3,3
SW,8hwq9,2020/1/11 18:33,交易成功,87,0,浙江省,温州市,1,5
SW,1艾伦6,2020/1/11 18:33,交易成功,61,0,上海,上海市,1,4
SW,9dabizi9,2020/1/11 18:34,交易成功,231,0,辽宁省,大连市,1,2
SW,草云,2020/1/11 18:34,交易成功,64,0,上海,上海市,1,3
SW,8朱敏668,2020/1/11 18:36,交易成功,223,0,福建省,漳州市,15,4
SW,8朱敏668,2020/1/11 18:37,交易成功,89,0,福建省,漳州市,1,4
SW,nhanjunliyouxig,2020/1/11 18:38,交易成功,135,0,浙江省,杭州市,2,5
SW,账小竹子号,2020/1/11 18:38,交易成功,34,0,四川省,成都市,1,4
SW,0ss773,2020/1/11 18:38,交易成功,223,0,上海,上海市,1,4
SW,_july0,2020/1/11 18:39,交易成功,265,0,北京,北京市,2,2
SW,l拎拎l,2020/1/11 18:40,交易成功,31,0,广东省,韶关市,3,5
SW,绷abun带,2020/1/11 18:40,交易成功,34,0,河北省,秦皇岛市,1,3
SW,卿午夜娃卿,2020/1/11 18:41,交易成功,186,0,上海,上海市,1,2
SW,门雅帝乐百业,2020/1/11 18:43,交易成功,178,0,江西省,赣州市,1,5
SW,0wangkun30605015,2020/1/11 18:44,交易成功,184,0,天津,天津市,1,5
SW,天御雪,2020/1/11 18:45,交易成功,196,0,广东省,深圳市,1,2
SW,不一直动,2020/1/11 18:47,交易成功,32,0,湖北省,黄石市,1,2
SW,超我是超级动人,2020/1/11 18:47,交易成功,54,0,福建省,福州市,6,5
SW,uwsyu,2020/1/11 18:49,交易成功,184,0,上海,上海市,1,4
SW,猫走失l,2020/1/11 18:50,交易成功,162,0,福建省,泉州市,1,4
SW,1yukii2,2020/1/11 18:50,交易成功,84,0,上海,上海市,1,3
SW,_veec,2020/1/11 18:50,交易成功,257,0,广东省,广州市,2,2
SW,2cherry3211,2020/1/11 18:50,交易成功,31,0,辽宁省,沈阳市,1,4
SW,1wholeheart8,2020/1/11 18:50,交易成功,87,0,广东省,惠州市,1,5
SW,8sujinxiu16,2020/1/11 18:51,交易成功,38,0,陕西省,西安市,3,5
SW,1tb3369592_21,2020/1/11 18:52,交易成功,38,0,广东省,广州市,3,2
SW,nhuangguashupi1,2020/1/11 18:52,交易成功,93,0,辽宁省,大连市,6,5
SW,ochloeyelw,2020/1/11 18:52,交易成功,181,0,广东省,深圳市,1,2
SW,的甜圈,2020/1/11 18:53,交易成功,215,0,上海,上海市,1,4
SW,2boy_king01,2020/1/11 18:54,交易成功,37,0,上海,上海市,3,3
SW,0我的3斋6,2020/1/11 18:55,交易成功,123,0,上海,上海市,1,5
SW,l柠檬味的sige,2020/1/11 18:56,交易成功,82,0,江苏省,淮安市,1,6
SW,6lijianca0,2020/1/11 18:56,交易成功,241,0,江苏省,南京市,1,3
SW,州无名的人,2020/1/11 18:56,交易成功,87,0,广东省,广州市,1,4
SW,0t_1502800770565_09,2020/1/11 18:56,交易成功,45,0,江苏省,苏州市,3,4
SW,3iris00,2020/1/11 18:56,交易成功,87,0,上海,上海市,1,3
SW,桃车子,2020/1/11 18:57,交易成功,30,0,上海,上海市,2,3
SW,8lilanlan106,2020/1/11 18:58,交易成功,158,0,安徽省,六安市,1,5
SW,醒卡卡的记,2020/1/11 18:59,交易成功,87,0,湖南省,长沙市,1,3
SW,羽夏沐,2020/1/11 19:00,交易成功,38,0,上海,上海市,2,4
SW,风舞雩,2020/1/11 19:01,交易成功,183,0,浙江省,宁波市,1,3
SW,6youneca_16,2020/1/11 19:02,交易成功,72,0,江西省,南昌市,1,4
SW,4liubenxin125,2020/1/11 19:03,交易成功,254,0,上海,上海市,1,3
SW,c迷迷糊j,2020/1/11 19:04,交易成功,31,0,上海,上海市,1,4
SW,6tb904947,2020/1/11 19:05,交易成功,33,0,广东省,深圳市,2,2
SW,f一菲菲f,2020/1/11 19:05,交易成功,72,0,上海,上海市,1,3
SW,9lyd3,2020/1/11 19:05,交易成功,85,0,福建省,厦门市,1,2
SW,schloee,2020/1/11 19:06,交易成功,193,0,上海,上海市,1,3
SW,桃李赫在鞋,2020/1/11 19:06,交易成功,123,0,上海,上海市,3,4
SW,不无聊,2020/1/11 19:06,交易成功,69,0,上海,上海市,1,5
SW,0wendy21,2020/1/11 19:07,交易成功,208,0,上海,上海市,2,7
SW,1liuyi689310,2020/1/11 19:07,交易成功,223,0,上海,上海市,2,1
SW,圈22,2020/1/11 19:08,交易成功,135,0,辽宁省,鞍山市,1,4
SW,1爱我所爱872465,2020/1/11 19:08,交易成功,112,0,河北省,衡水市,1,3
SW,子还太气,2020/1/11 19:09,交易成功,84,0,江西省,九江市,1,5
SW,飘青山采飘,2020/1/11 19:09,交易成功,128,0,广东省,深圳市,1,6
SW,亮高1,2020/1/11 19:09,交易成功,100,0,黑龙江省,哈尔滨市,7,2
SW,nyoustot,2020/1/11 19:10,交易成功,63,0,上海,上海市,1,4
SW,0t_1496216810383_06,2020/1/11 19:10,交易成功,147,0,上海,上海市,1,5
SW,eyang_dongi,2020/1/11 19:10,交易成功,176,0,北京,北京市,2,2
SW,0lance02,2020/1/11 19:11,交易成功,114,0,上海,上海市,1,3
SW,dholidat,2020/1/11 19:11,交易成功,222,0,广东省,深圳市,1,5
SW,1iloveflh9108,2020/1/11 19:12,交易成功,87,0,广东省,肇庆市,1,4
SW,背在时间后,2020/1/11 19:13,交易成功,59,0,四川省,泸州市,1,5
SW,y悠游yz,2020/1/11 19:13,交易成功,231,0,安徽省,合肥市,2,4
SW,柏jacky熙,2020/1/11 19:13,交易成功,155,0,北京,北京市,3,1
SW,燕最最快子,2020/1/11 19:14,交易成功,159,0,广东省,深圳市,1,5
SW,我校长d懂,2020/1/11 19:14,交易成功,170,0,浙江省,杭州市,2,4
SW,elceai,2020/1/11 19:15,交易成功,152,0,广东省,云浮市,2,5
SW,l拎拎l,2020/1/11 19:15,交易成功,118,0,广东省,韶关市,1,3
SW,7纤纤77,2020/1/11 19:18,交易成功,87,0,广东省,江门市,1,5
SW,4t_1481505888800_00,2020/1/11 19:19,交易成功,174,0,上海,上海市,1,4
SW,ataidybr,2020/1/11 19:19,交易成功,236,0,广东省,河源市,1,6
SW,4huang73278,2020/1/11 19:20,交易成功,204,0,安徽省,安庆市,1,3
SW,vqueenbro,2020/1/11 19:21,交易成功,240,0,广西壮族自治区,桂林市,1,1
SW,iluobuyuqiu,2020/1/11 19:22,交易成功,30,0,四川省,成都市,2,2
SW,8小心眼88,2020/1/11 19:23,交易成功,205,0,宁夏回族自治区,银川市,1,5
SW,oariesx,2020/1/11 19:24,交易成功,33,0,上海,上海市,2,4
SW,1mol2,2020/1/11 19:24,交易成功,89,0,江苏省,无锡市,1,5
