order_id,user_id,price,platform,payment_provider,create_time,pay_time
22643,88880365,248,ios,applepay,2019/10/14 23:17,2020/4/1 12:04
22644,56996970,248,android,wxpay,2019/10/14 23:18,2019/10/14 23:19
22647,57627533,248,android,wxpay,2019/10/14 23:29,2019/10/14 23:30
22653,67557802,68,ios,applepay,2019/10/14 23:45,2020/4/1 12:04
22655,105236854,68,android,wxpay,2019/10/14 23:58,2019/10/14 23:59
22657,84482918,25,android,wxpay,2020/3/14 17:18,2020/3/14 17:19
22660,107946356,248,android,wxpay,2020/2/27 0:12,2020/2/27 0:13
22661,91977948,68,android,wxpay,2020/2/8 16:50,2020/2/8 16:51
22662,11576983,25,ios,applepay,2019/10/15 1:14,2020/4/1 12:04
22666,80104726,68,android,alipay,2019/12/13 1:04,2019/12/13 1:05
22668,92660883,248,android,wxpay,2019/10/15 3:12,2019/10/15 3:13
22669,76033593,68,ios,applepay,2019/10/15 4:09,2020/4/1 12:04
22671,52635565,248,ios,applepay,2019/10/15 5:21,2020/4/1 12:04
22673,70044515,25,ios,applepay,2019/11/14 7:41,2020/4/1 12:04
22674,86707755,25,android,wxpay,2019/10/15 6:10,2019/10/15 6:11
22675,80171282,248,ios,applepay,2019/10/15 6:12,2020/4/1 12:04
22677,63204576,25,android,wxpay,2020/3/1 18:50,2020/3/1 18:51
22679,26184318,248,ios,applepay,2019/10/15 6:30,2019/10/16 9:38
22680,26184318,248,ios,applepay,2019/10/15 6:39,2020/4/1 12:04
22682,116801199,68,android,wxpay,2019/10/15 6:43,2019/10/15 6:44
22684,65117086,248,ios,applepay,2019/10/15 7:05,2020/4/1 12:04
22686,99718650,25,ios,applepay,2019/11/18 10:49,2020/4/1 12:04
22687,99898558,248,android,wxpay,2019/10/15 7:19,2019/10/15 7:20
22694,60024880,248,android,wxpay,2019/10/15 7:31,2019/10/15 7:32
22700,66879117,248,ios,applepay,2019/10/15 7:45,2020/4/1 12:04
22702,52711215,248,ios,applepay,2019/10/15 7:53,2020/4/1 12:04
22704,97276794,25,ios,applepay,2019/10/15 8:01,2020/4/1 12:04
22706,116266128,248,ios,applepay,2019/12/24 7:26,2020/4/1 12:05
22707,78055280,25,ios,applepay,2019/10/15 8:06,2020/4/1 12:04
22708,115733926,248,ios,applepay,2019/10/15 8:08,2020/4/1 12:04
22712,19984819,248,ios,applepay,2019/10/15 8:17,2020/4/1 12:04
22720,82045514,25,android,wxpay,2019/10/15 8:39,2019/10/15 8:40
22724,99800223,25,ios,applepay,2020/2/11 9:41,2020/4/1 12:05
22728,108029926,25,android,alipay,2019/10/15 8:59,2019/10/15 9:00
22732,58678415,68,android,alipay,2019/11/19 11:34,2019/11/19 11:35
22734,111654542,68,ios,applepay,2019/10/14 0:03,2019/10/15 9:38
22742,66984140,25,android,wxpay,2019/10/15 10:10,2019/10/15 10:11
22747,53328467,248,ios,applepay,2019/10/15 10:39,2020/4/1 12:04
22749,40585892,25,ios,applepay,2019/10/15 11:00,2020/4/1 12:04
22750,60337555,248,android,wxpay,2019/10/15 11:00,2019/10/15 11:01
22753,41481804,25,android,wxpay,2019/10/15 11:02,2019/10/15 11:03
22755,33525352,248,ios,applepay,2019/10/15 11:07,2020/4/1 12:04
22756,112443428,25,android,wxpay,2019/11/13 19:03,2019/11/13 19:04
22758,67870463,25,ios,applepay,2019/10/15 11:18,2020/4/1 12:04
22760,67275409,25,ios,applepay,2020/1/30 0:38,2020/4/1 12:05
22761,84438242,248,ios,applepay,2019/10/15 11:18,2019/10/15 11:30
22763,38839581,25,ios,applepay,2019/10/15 11:39,2020/4/1 12:04
22764,38659186,25,ios,applepay,2019/11/17 11:03,2020/4/1 12:04
22767,58140073,25,android,wxpay,2019/10/15 11:48,2019/10/15 11:49
22771,26064009,248,ios,applepay,2019/10/15 11:50,2019/10/15 12:02
22774,18244687,248,ios,applepay,2019/10/15 12:26,2020/4/1 12:04
22776,67730980,248,android,alipay,2019/10/15 12:33,2019/10/15 12:34
22779,58545919,25,android,wxpay,2020/3/9 16:20,2020/3/9 16:21
22780,75614370,248,ios,applepay,2019/10/15 12:45,2020/4/1 12:04
22781,109182068,248,android,wxpay,2019/10/15 12:46,2019/10/15 12:47
22782,23117409,25,ios,applepay,2019/10/15 12:48,2020/4/1 12:04
22785,44966932,248,ios,applepay,2019/10/15 12:57,2020/4/1 12:04
22790,36138575,248,ios,applepay,2019/11/9 19:22,2020/4/1 12:04
22800,77503716,248,ios,applepay,2019/10/15 14:16,2020/4/1 12:04
22801,40677477,25,ios,applepay,2019/10/13 9:19,2019/10/15 14:21
22802,40677477,248,ios,applepay,2020/3/1 12:35,2020/4/1 12:06
22806,92324413,25,android,wxpay,2019/10/15 14:58,2019/10/15 14:59
22808,13111733,25,ios,applepay,2019/10/15 15:05,2020/4/1 12:04
22810,72217015,248,ios,applepay,2019/10/15 15:19,2020/4/1 12:04
22811,97162959,248,ios,applepay,2019/11/9 0:52,2020/4/1 12:04
22812,48430773,248,ios,applepay,2019/10/13 9:10,2019/10/15 15:24
22813,70286263,248,android,wxpay,2019/10/15 15:27,2019/10/15 15:28
22816,61692734,248,ios,applepay,2019/10/15 15:38,2020/4/1 12:04
22818,70837780,25,android,alipay,2019/10/15 16:02,2019/10/15 16:03
22821,116897084,25,android,wxpay,2019/10/15 16:25,2019/10/15 16:26
22826,116910700,248,ios,applepay,2019/10/15 17:19,2020/4/1 12:04
22829,116910242,248,android,alipay,2020/1/30 8:08,2020/1/30 8:09
22831,80764410,25,ios,applepay,2019/10/15 17:32,2020/4/1 12:04
22834,102481991,68,android,wxpay,2019/10/15 17:55,2019/10/15 17:56
22836,78612024,68,ios,applepay,2019/12/11 20:46,2020/4/1 12:05
22839,116911984,248,ios,applepay,2019/10/15 18:12,2020/4/1 12:04
22840,32794492,248,ios,applepay,2019/10/15 18:40,2020/4/1 12:04
22846,116722344,25,android,wxpay,2019/10/15 19:01,2019/10/15 19:02
22848,79569969,248,ios,applepay,2019/10/13 23:02,2019/10/15 19:06
22849,116915657,25,ios,applepay,2019/10/15 19:25,2020/4/1 12:04
22851,97611567,248,ios,applepay,2019/10/15 19:38,2020/4/1 12:04
22852,51574753,25,android,alipay,2019/10/15 19:40,2019/10/15 19:41
22860,86836646,25,android,wxpay,2019/10/15 19:57,2019/10/15 19:58
22861,105615954,248,ios,applepay,2019/10/15 20:03,2020/4/1 12:04
22864,65243182,25,android,wxpay,2019/10/15 20:16,2019/10/15 20:17
22865,95819825,25,ios,applepay,2019/10/15 20:25,2020/4/1 12:04
22867,11160346,25,ios,applepay,2019/10/15 20:31,2020/4/1 12:04
22868,54753000,248,ios,applepay,2019/10/15 20:33,2020/4/1 12:04
22870,103089873,248,ios,applepay,2019/10/15 20:46,2020/4/1 12:04
22872,106022170,248,ios,applepay,2019/10/15 20:49,2020/4/1 12:04
22875,35130528,248,ios,applepay,2019/10/15 20:53,2020/4/1 12:04
22876,116913643,248,android,wxpay,2019/10/15 21:06,2019/10/15 21:07
22877,101461290,248,android,wxpay,2019/10/15 21:09,2019/10/15 21:10
22880,17562069,68,ios,applepay,2019/10/15 21:13,2020/4/1 12:04
22883,40375065,25,ios,applepay,2019/10/15 21:19,2020/4/1 12:04
22885,107748124,25,android,alipay,2019/10/15 21:23,2019/10/15 21:24
22887,63198729,248,android,alipay,2019/10/15 21:36,2019/10/15 21:37
22889,62393974,25,ios,applepay,2019/10/15 21:38,2020/4/1 12:04
22890,93055385,248,android,alipay,2019/10/15 21:38,2019/10/15 21:39
22892,96676818,25,ios,applepay,2019/10/15 21:43,2020/4/1 12:04
22893,60248380,25,ios,applepay,2019/10/15 21:45,2020/4/1 12:04
22894,34952831,25,ios,applepay,2019/10/15 21:45,2020/4/1 12:04
22896,116875746,68,ios,applepay,2019/10/15 21:53,2020/4/1 12:04
22898,75301867,68,ios,applepay,2019/10/15 21:57,2020/4/1 12:04
22899,115872107,248,android,wxpay,2019/10/15 21:59,2019/10/15 22:00
22900,29897877,248,ios,applepay,2019/10/15 22:01,2020/4/1 12:04
22901,116929079,25,ios,applepay,2019/10/15 22:11,2020/4/1 12:04
22902,114819975,248,android,alipay,2019/10/15 22:16,2019/10/15 22:17
22903,102500257,248,ios,applepay,2019/10/15 22:18,2020/4/1 12:04
22906,106765068,25,android,wxpay,2019/10/15 22:22,2019/10/15 22:23
22910,102793100,25,android,wxpay,2019/10/15 22:36,2019/10/15 22:37
22912,36589409,25,ios,applepay,2019/10/15 22:36,2020/4/1 12:04
22913,25420685,248,ios,applepay,2019/10/15 22:44,2020/4/1 12:04
22916,63083726,68,ios,applepay,2019/10/15 22:50,2020/4/1 12:04
22917,69897131,68,android,wxpay,2019/10/15 22:51,2019/10/15 22:52
22918,97308315,248,android,alipay,2019/10/15 23:00,2019/10/15 23:01
22920,56984042,68,ios,applepay,2019/11/19 18:19,2020/4/1 12:04
22921,17329108,248,ios,applepay,2019/10/15 23:10,2020/4/1 12:04
22925,116934683,25,ios,applepay,2019/10/15 23:15,2020/4/1 12:04
22929,61461850,248,ios,applepay,2020/5/28 0:46,2020/5/28 0:47
22930,104444753,248,ios,applepay,2019/10/15 23:40,2020/4/1 12:04
22932,69440373,248,android,alipay,2020/2/16 12:33,2020/2/16 12:34
22936,69270029,248,android,alipay,2019/10/15 23:53,2019/10/15 23:54
22939,116343825,248,android,alipay,2019/10/30 23:05,2019/11/4 22:01
22945,24511054,25,ios,applepay,2019/10/16 0:43,2020/4/1 12:04
22946,93981509,25,ios,applepay,2019/12/23 16:24,2020/4/1 12:05
22947,32143620,25,ios,applepay,2019/10/16 1:02,2020/4/1 12:04
22948,32143620,248,ios,applepay,2020/1/17 23:11,2020/4/1 12:05
22949,73088958,68,ios,applepay,2019/10/16 1:22,2020/4/1 12:04
22950,12275854,248,android,wxpay,2019/10/16 1:40,2019/10/16 1:41
22952,116874810,25,ios,applepay,2019/10/16 3:35,2020/4/1 12:04
22953,22267963,68,ios,applepay,2019/10/16 6:04,2020/4/1 12:04
22954,113289578,25,android,wxpay,2019/10/16 6:16,2019/10/16 6:17
22955,103228483,68,ios,applepay,2019/10/16 6:25,2020/4/1 12:04
22957,102701481,248,ios,applepay,2019/10/16 6:33,2020/4/1 12:04
22958,105660824,25,ios,applepay,2019/10/16 6:45,2020/4/1 12:04
22960,104278799,248,ios,applepay,2019/10/16 6:56,2020/4/1 12:04
22967,88693260,248,ios,applepay,2019/10/16 7:29,2020/4/1 12:04
22969,55885397,25,ios,applepay,2019/10/16 7:31,2020/4/1 12:04
22970,116883483,25,android,wxpay,2019/10/16 7:31,2019/10/16 7:32
22980,37085137,68,ios,applepay,2019/10/16 8:02,2020/4/1 12:04
22987,116837087,248,ios,applepay,2019/10/16 8:16,2020/4/1 12:04
22989,48335073,25,ios,applepay,2019/10/16 8:21,2020/4/1 12:04
22991,34960901,248,ios,applepay,2019/10/16 8:25,2020/4/1 12:04
22994,68268669,25,android,wxpay,2019/10/16 8:30,2019/10/16 8:31
22995,87918093,248,android,wxpay,2019/10/16 8:35,2019/10/16 8:36
22999,102710367,248,ios,applepay,2019/10/16 8:43,2020/4/1 12:04
23000,104491502,25,android,alipay,2019/10/16 8:44,2019/10/16 8:45
23002,51114755,248,ios,applepay,2019/10/16 8:45,2020/4/1 12:04
23003,26182865,248,ios,applepay,2019/10/16 8:51,2020/4/1 12:04
23006,116946138,25,ios,applepay,2019/10/16 8:59,2020/4/1 12:04
23007,81716192,68,android,wxpay,2019/11/13 2:00,2019/11/13 2:01
23008,17624451,248,android,wxpay,2019/11/18 13:34,2019/11/18 13:35
23010,42409530,25,ios,applepay,2019/10/16 9:16,2020/4/1 12:04
23011,42409530,25,ios,applepay,2020/7/23 9:11,2020/7/23 9:13
23012,109385120,25,android,alipay,2020/6/21 19:31,2020/6/21 19:32
23013,109385120,68,android,wxpay,2019/10/16 9:17,2019/10/16 9:18
23015,115923533,248,android,wxpay,2019/10/16 9:19,2019/10/16 9:20
23018,17286649,25,ios,applepay,2019/10/16 9:30,2020/4/1 12:04
23020,84542635,68,ios,applepay,2019/10/13 10:24,2019/10/16 9:37
23021,59559965,25,ios,applepay,2019/10/14 7:02,2019/10/16 9:37
23022,59559965,68,ios,applepay,2020/3/2 21:33,2020/4/1 12:06
23023,115094116,68,ios,applepay,2019/10/15 22:07,2019/10/16 9:37
23024,100218826,25,ios,applepay,2019/10/14 10:56,2019/10/16 9:39
23025,86100460,25,ios,applepay,2019/10/14 23:13,2019/10/16 9:39
23026,86100460,25,ios,applepay,2020/1/19 21:08,2020/4/1 12:05
23029,104499463,248,ios,applepay,2019/10/14 1:03,2019/10/16 9:40
23030,109436161,25,ios,applepay,2019/10/15 23:52,2019/10/16 9:40
23031,70172391,68,android,wxpay,2019/10/16 9:44,2019/10/16 9:45
23034,110833087,248,android,wxpay,2019/10/16 9:58,2019/10/16 9:59
23039,55954333,248,ios,applepay,2019/10/16 10:13,2020/4/1 12:04
23042,37378996,248,ios,applepay,2019/10/16 10:24,2020/4/1 12:04
23043,49672465,248,ios,applepay,2019/10/16 10:33,2020/4/1 12:04
23047,116951612,25,ios,applepay,2019/10/16 10:44,2020/4/1 12:04
23048,116935263,25,ios,applepay,2019/10/15 23:23,2019/10/16 10:47
23050,71313731,248,ios,applepay,2019/10/16 10:51,2020/4/1 12:04
23051,115731939,25,ios,applepay,2019/10/16 10:57,2020/4/1 12:04
23054,108013003,248,ios,applepay,2019/10/16 11:12,2020/4/1 12:04
23057,116952330,25,ios,applepay,2019/10/16 11:24,2020/4/1 12:04
23058,82199491,248,android,alipay,2019/12/9 0:24,2019/12/9 0:25
23060,116850184,25,ios,applepay,2019/10/16 11:45,2020/4/1 12:04
23062,51346275,248,ios,applepay,2019/10/16 12:01,2020/4/1 12:04
23063,97252820,248,android,wxpay,2019/11/11 13:18,2019/11/11 13:19
23064,20247455,25,ios,applepay,2019/10/16 12:10,2020/4/1 12:04
23066,71467555,248,ios,applepay,2020/2/9 17:47,2020/4/1 12:05
23067,105279251,25,android,wxpay,2020/2/21 12:30,2020/2/21 12:31
23068,66229040,248,android,wxpay,2019/10/16 12:35,2019/10/16 12:36
23074,116950135,68,ios,applepay,2020/1/16 16:55,2020/4/1 12:05
23078,14564420,25,ios,applepay,2019/10/16 13:12,2020/4/1 12:04
23079,115615791,25,android,wxpay,2019/10/16 13:15,2019/10/16 13:16
23082,116714404,25,ios,applepay,2019/10/16 13:32,2020/4/1 12:04
23086,19794296,25,ios,applepay,2019/10/16 14:05,2020/4/1 12:04
23095,13343037,25,ios,applepay,2019/10/16 15:25,2020/4/1 12:04
23098,76866862,248,ios,applepay,2019/10/16 15:49,2020/4/1 12:04
23099,55623844,25,ios,applepay,2019/10/16 15:54,2020/4/1 12:04
23101,12973413,25,ios,applepay,2019/10/16 15:59,2020/4/1 12:04
23102,42148331,25,ios,applepay,2019/10/16 15:36,2019/10/16 15:59
23103,84572316,68,ios,applepay,2019/10/16 16:04,2020/4/1 12:04
23104,10766414,248,ios,applepay,2019/10/16 16:12,2020/4/1 12:04
23106,77949569,25,ios,applepay,2019/10/16 16:21,2020/4/1 12:04
23107,62362321,25,ios,applepay,2019/10/16 16:23,2020/4/1 12:04
23108,104046037,248,ios,applepay,2019/10/16 16:25,2020/4/1 12:04
23116,17211073,68,ios,applepay,2019/10/16 17:05,2020/4/1 12:04
23118,116964215,25,ios,applepay,2019/10/16 17:06,2020/4/1 12:04
23119,48260837,25,ios,applepay,2019/11/24 15:43,2020/4/1 12:04
23123,46259671,248,android,wxpay,2019/10/16 17:13,2019/10/16 17:14
23124,27500817,25,ios,applepay,2020/2/8 12:25,2020/4/1 12:05
23126,116966692,248,ios,applepay,2019/10/16 17:23,2020/4/1 12:04
23127,91031351,68,ios,applepay,2019/10/16 17:27,2020/4/1 12:04
23128,42233807,248,android,alipay,2019/10/16 17:48,2019/10/16 17:49
23129,44714951,248,ios,applepay,2019/10/16 17:54,2020/4/1 12:04
23130,62751346,248,ios,applepay,2019/10/16 17:56,2020/4/1 12:04
23131,83546415,248,android,wxpay,2019/10/16 18:01,2019/10/16 18:02
23132,106581941,68,ios,applepay,2019/11/11 18:06,2020/4/1 12:04
23138,16814690,248,ios,applepay,2019/10/16 13:18,2019/10/16 18:51
23140,75849226,248,ios,applepay,2019/10/16 18:55,2020/4/1 12:04
23143,81490068,25,android,wxpay,2019/10/16 19:08,2019/10/16 19:09
23144,55465829,25,ios,applepay,2019/10/16 19:10,2020/4/1 12:04
23151,109426677,248,ios,applepay,2019/10/16 19:29,2020/4/1 12:04
23153,116898171,25,android,alipay,2019/10/16 19:34,2019/10/16 19:35
23154,68261968,25,ios,applepay,2019/10/16 19:36,2020/4/1 12:04
23156,48857583,25,ios,applepay,2019/10/16 19:45,2020/4/1 12:04
23157,116891196,248,ios,applepay,2019/10/16 19:51,2020/4/1 12:04
23161,83763055,248,ios,applepay,2019/10/16 20:13,2020/4/1 12:04
23162,103945635,248,android,wxpay,2019/10/16 20:13,2019/10/16 20:14
23163,116839735,248,android,alipay,2019/10/16 20:14,2019/10/16 20:15
23166,20008235,68,android,wxpay,2020/2/6 14:32,2020/2/6 14:33
23171,50782443,25,android,wxpay,2019/10/16 20:35,2019/10/16 20:36
23174,44596330,25,ios,applepay,2019/10/16 20:51,2020/4/1 12:04
23180,76719310,25,android,wxpay,2019/11/23 22:43,2019/11/23 22:44
23184,93209435,25,android,wxpay,2019/10/16 21:31,2019/10/16 21:32
23188,89823873,25,ios,applepay,2019/10/16 21:41,2020/4/1 12:04
23189,89823873,248,ios,applepay,2020/2/2 11:09,2020/4/1 12:05
23190,106063397,25,android,wxpay,2019/10/16 21:41,2019/10/16 21:42
23193,75220361,25,android,wxpay,2019/10/16 21:43,2019/10/16 21:44
23198,66741537,248,ios,applepay,2019/10/16 21:53,2020/4/1 12:04
23200,116983767,25,ios,applepay,2019/12/30 20:00,2020/4/1 12:05
23201,105390891,248,ios,applepay,2019/10/16 22:07,2020/4/1 12:04
23202,82313974,248,ios,applepay,2019/10/16 22:08,2020/4/1 12:04
23208,116103075,25,android,wxpay,2019/10/16 22:36,2019/10/16 22:37
23209,20091277,68,ios,applepay,2019/10/16 22:40,2020/4/1 12:04
23211,116839880,68,android,wxpay,2019/10/16 22:44,2019/10/16 22:47
23214,64068658,68,android,alipay,2019/10/16 22:59,2019/10/16 23:00
23215,5761195,68,ios,applepay,2019/10/16 23:00,2020/4/1 12:04
23218,55658201,248,android,alipay,2019/10/16 23:07,2019/10/16 23:08
23219,54416330,25,ios,applepay,2019/11/18 8:29,2020/4/1 12:04
23220,26726717,248,ios,applepay,2019/10/16 23:15,2020/4/1 12:04
23221,107541390,68,android,wxpay,2019/10/16 23:15,2019/10/16 23:16
23222,116658004,25,ios,applepay,2019/10/16 23:16,2020/4/1 12:04
23224,87848409,248,ios,applepay,2019/10/16 23:23,2020/4/1 12:04
23225,11573595,25,ios,applepay,2019/10/16 23:32,2020/4/1 12:04
23227,116990043,68,ios,applepay,2019/10/16 23:33,2020/4/1 12:04
23228,106282672,25,android,wxpay,2019/10/16 23:33,2019/10/16 23:34
23230,97399078,25,ios,applepay,2019/10/16 23:34,2020/4/1 12:04
23231,35754167,25,ios,applepay,2019/10/16 23:41,2020/4/1 12:04
23232,35754167,248,ios,applepay,2020/1/14 22:44,2020/4/1 12:05
23233,73636162,248,ios,applepay,2019/10/16 23:50,2020/4/1 12:04
23234,35825872,248,ios,applepay,2019/10/16 23:50,2020/4/1 12:04
23235,90331771,25,android,wxpay,2019/10/16 23:58,2019/10/16 23:59
23237,24037732,248,ios,applepay,2019/10/17 0:04,2020/4/1 12:04
23238,27192678,25,android,wxpay,2019/10/17 0:05,2019/10/17 0:06
23240,105212747,68,ios,applepay,2019/10/17 0:06,2020/4/1 12:04
23241,97382384,68,android,wxpay,2019/10/17 0:06,2019/10/17 0:07
23243,85725384,25,ios,applepay,2019/10/17 0:07,2020/4/1 12:04
23245,27320988,68,ios,applepay,2019/10/17 0:22,2020/4/1 12:04
23248,53403328,248,ios,applepay,2019/10/17 0:54,2020/4/1 12:04
23249,11536643,248,ios,applepay,2019/10/17 0:59,2020/4/1 12:04
23251,106232449,25,android,wxpay,2019/10/17 1:31,2019/10/17 1:32
23252,40517130,248,android,wxpay,2019/10/17 2:21,2019/10/17 2:22
23253,116993743,25,ios,applepay,2019/10/17 2:41,2020/4/1 12:04
23254,31946192,25,ios,applepay,2019/10/17 3:55,2020/4/1 12:04
23255,73830327,25,android,wxpay,2019/10/17 5:01,2019/10/17 5:02
23256,73296192,248,ios,applepay,2019/10/17 6:08,2020/4/1 12:04
23257,30218673,248,ios,applepay,2019/10/17 6:11,2020/4/1 12:04
23259,33191508,68,ios,applepay,2019/10/17 6:27,2020/4/1 12:04
23262,43711609,248,ios,applepay,2019/10/17 7:04,2020/4/1 12:04
23265,89007398,25,ios,applepay,2019/10/17 7:14,2020/4/1 12:04
23267,97591786,248,android,alipay,2019/10/17 7:21,2019/10/17 7:22
23274,20763247,25,ios,applepay,2019/11/18 8:04,2020/4/1 12:04
23275,20763247,25,ios,applepay,2020/2/17 8:12,2020/4/1 12:05
23276,20763247,68,ios,applepay,2020/5/17 18:00,2020/5/17 18:01
23277,14432059,248,ios,applepay,2019/10/17 8:16,2020/4/1 12:04
23278,37086801,248,android,wxpay,2019/10/17 8:16,2019/10/17 8:17
23281,90836136,25,ios,applepay,2019/10/15 13:39,2019/10/17 8:22
23285,79498359,248,ios,applepay,2019/10/17 8:33,2020/4/1 12:04
23286,115930551,25,android,wxpay,2019/10/17 8:38,2019/10/17 8:39
23289,97028555,248,android,wxpay,2019/10/17 8:54,2019/10/17 8:55
23290,80776773,248,ios,applepay,2019/10/17 8:54,2020/4/1 12:04
23298,99874663,248,android,wxpay,2019/10/17 9:12,2019/10/17 9:13
23299,23720561,248,ios,applepay,2019/10/17 9:14,2020/4/1 12:04
23301,82923874,248,ios,applepay,2019/10/17 9:32,2020/4/1 12:04
23304,28987665,25,ios,applepay,2019/12/16 8:44,2020/4/1 12:05
23305,116839537,248,ios,applepay,2019/10/14 13:22,2019/10/17 10:00
23307,97021507,248,android,alipay,2019/10/17 10:09,2019/10/17 10:10
23308,82613339,25,ios,applepay,2019/10/17 10:17,2020/4/1 12:04
23311,74108585,25,ios,applepay,2019/10/17 10:40,2020/4/1 12:04
23313,83071590,25,ios,applepay,2019/10/17 10:59,2020/4/1 12:04
23315,32251584,25,android,wxpay,2019/10/17 11:02,2019/10/17 11:03
23317,31992650,68,ios,applepay,2019/10/17 11:29,2020/4/1 12:04
23318,31992650,68,ios,applepay,2020/4/25 8:43,2020/4/25 11:26
23319,36686197,68,ios,applepay,2019/11/11 21:06,2020/4/1 12:04
23320,115811494,248,ios,applepay,2019/10/17 11:13,2019/10/17 11:43
23321,32947004,25,ios,applepay,2019/10/17 11:45,2020/4/1 12:04
23325,93824787,248,android,alipay,2019/10/17 12:13,2019/10/17 12:14
23328,46854857,248,ios,applepay,2019/10/17 12:38,2020/4/1 12:04
23331,101144611,248,ios,applepay,2019/10/17 12:51,2020/4/1 12:04
23336,28361950,25,ios,applepay,2019/10/17 13:04,2020/4/1 12:04
23337,114234668,68,ios,applepay,2019/10/16 21:06,2019/10/17 13:17
23342,89181826,248,ios,applepay,2019/10/17 13:42,2020/4/1 12:04
23343,73020819,25,ios,applepay,2019/10/17 13:42,2020/4/1 12:04
23349,116872855,248,android,alipay,2019/10/17 14:37,2019/10/17 14:38
23350,114038665,25,ios,applepay,2019/10/17 14:38,2020/4/1 12:04
23351,32824472,25,ios,applepay,2019/11/14 21:11,2020/4/1 12:04
23356,115363170,248,ios,applepay,2019/10/17 14:56,2020/4/1 12:04
23357,17844646,248,ios,applepay,2019/10/17 15:04,2020/4/1 12:04
23359,96098990,68,ios,applepay,2019/10/17 15:11,2020/4/1 12:04
23361,117014371,68,ios,applepay,2019/10/17 15:21,2020/4/1 12:04
23362,116980311,25,ios,applepay,2019/10/17 15:28,2020/4/1 12:04
23363,116980311,25,ios,applepay,2020/1/17 13:15,2020/4/1 12:05
